case_label,variant,model,scenario,fn_cost,fp_cost,retention_rate,threshold,expected_net_value,tp,fp,fn,tn,recall,precision,f1
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,paper_baseline,5400.0,120.0,0.6,0.41,73920.0,40,464,69,1115,0.3669724770642202,0.07936507936507936,0.13050570962479607
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,paper_baseline,5400.0,120.0,0.6,0.42,74760.0,39,430,70,1149,0.3577981651376147,0.08315565031982942,0.13494809688581316
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,paper_baseline,5400.0,120.0,0.6,0.43,75240.0,38,399,71,1180,0.3486238532110092,0.08695652173913043,0.1391941391941392
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,paper_baseline,5400.0,120.0,0.6,0.44,75480.0,37,370,72,1209,0.3394495412844037,0.09090909090909091,0.1434108527131783
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,paper_baseline,5400.0,120.0,0.6,0.45,63120.0,32,338,77,1241,0.29357798165137616,0.08648648648648649,0.1336116910229645
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,paper_baseline,5400.0,120.0,0.6,0.46,66360.0,32,311,77,1268,0.29357798165137616,0.09329446064139942,0.1415929203539823
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,paper_baseline,5400.0,120.0,0.6,0.47,66120.0,31,286,78,1293,0.28440366972477066,0.09779179810725552,0.14553990610328638
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,paper_baseline,5400.0,120.0,0.6,0.48,69960.0,31,254,78,1325,0.28440366972477066,0.10877192982456141,0.15736040609137056
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,paper_baseline,5400.0,120.0,0.6,0.49,65880.0,29,234,80,1345,0.26605504587155965,0.11026615969581749,0.15591397849462366
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,paper_baseline,5400.0,120.0,0.6,0.5,69120.0,29,207,80,1372,0.26605504587155965,0.1228813559322034,0.1681159420289855
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,paper_baseline,5400.0,120.0,0.6,0.51,65160.0,27,186,82,1393,0.24770642201834864,0.1267605633802817,0.16770186335403728
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,paper_baseline,5400.0,120.0,0.6,0.52,61560.0,25,162,84,1417,0.22935779816513763,0.13368983957219252,0.16891891891891891
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,paper_baseline,5400.0,120.0,0.6,0.53,60000.0,24,148,85,1431,0.22018348623853212,0.13953488372093023,0.1708185053380783
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,paper_baseline,5400.0,120.0,0.6,0.54,46200.0,19,128,90,1451,0.1743119266055046,0.1292517006802721,0.1484375
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,paper_baseline,5400.0,120.0,0.6,0.55,41040.0,17,117,92,1462,0.1559633027522936,0.12686567164179105,0.13991769547325103
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,paper_baseline,5400.0,120.0,0.6,0.56,39000.0,16,107,93,1472,0.14678899082568808,0.13008130081300814,0.13793103448275862
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,paper_baseline,5400.0,120.0,0.6,0.57,33240.0,14,101,95,1478,0.12844036697247707,0.12173913043478261,0.125
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,paper_baseline,5400.0,120.0,0.6,0.58,28320.0,12,88,97,1491,0.11009174311926606,0.12,0.11483253588516747
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,paper_baseline,5400.0,120.0,0.6,0.59,23160.0,10,77,99,1502,0.09174311926605505,0.11494252873563218,0.10204081632653061
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,paper_baseline,5400.0,120.0,0.6,0.6,17280.0,8,72,101,1507,0.07339449541284404,0.1,0.08465608465608465
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,paper_baseline,5400.0,120.0,0.6,0.61,15120.0,7,63,102,1516,0.06422018348623854,0.1,0.0782122905027933
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,paper_baseline,5400.0,120.0,0.6,0.62,12600.0,6,57,103,1522,0.05504587155963303,0.09523809523809523,0.06976744186046512
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,paper_baseline,5400.0,120.0,0.6,0.63,13320.0,6,51,103,1528,0.05504587155963303,0.10526315789473684,0.07228915662650602
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,paper_baseline,5400.0,120.0,0.6,0.64,7440.0,4,46,105,1533,0.03669724770642202,0.08,0.050314465408805034
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,paper_baseline,5400.0,120.0,0.6,0.65,4800.0,3,41,106,1538,0.027522935779816515,0.06818181818181818,0.0392156862745098
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,paper_baseline,5400.0,120.0,0.6,0.66,5160.0,3,38,106,1541,0.027522935779816515,0.07317073170731707,0.04
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,paper_baseline,5400.0,120.0,0.6,0.67,5280.0,3,37,106,1542,0.027522935779816515,0.075,0.040268456375838924
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,paper_baseline,5400.0,120.0,0.6,0.68,5760.0,3,33,106,1546,0.027522935779816515,0.08333333333333333,0.041379310344827586
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,paper_baseline,5400.0,120.0,0.6,0.69,2640.0,2,32,107,1547,0.01834862385321101,0.058823529411764705,0.027972027972027972
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,paper_baseline,5400.0,120.0,0.6,0.7,3000.0,2,29,107,1550,0.01834862385321101,0.06451612903225806,0.02857142857142857
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,paper_baseline,5400.0,120.0,0.6,0.71,3720.0,2,23,107,1556,0.01834862385321101,0.08,0.029850746268656716
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,paper_baseline,5400.0,120.0,0.6,0.72,3960.0,2,21,107,1558,0.01834862385321101,0.08695652173913043,0.030303030303030304
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,paper_baseline,5400.0,120.0,0.6,0.73,4200.0,2,19,107,1560,0.01834862385321101,0.09523809523809523,0.03076923076923077
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,paper_baseline,5400.0,120.0,0.6,0.74,4440.0,2,17,107,1562,0.01834862385321101,0.10526315789473684,0.03125
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,paper_baseline,5400.0,120.0,0.6,0.75,1440.0,1,15,108,1564,0.009174311926605505,0.0625,0.016
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,paper_baseline,5400.0,120.0,0.6,0.76,1680.0,1,13,108,1566,0.009174311926605505,0.07142857142857142,0.016260162601626018
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,paper_baseline,5400.0,120.0,0.6,0.77,-1560.0,0,13,109,1566,0.0,0.0,0.0
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,paper_baseline,5400.0,120.0,0.6,0.78,-1440.0,0,12,109,1567,0.0,0.0,0.0
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,paper_baseline,5400.0,120.0,0.6,0.79,-1200.0,0,10,109,1569,0.0,0.0,0.0
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,paper_baseline,5400.0,120.0,0.6,0.8,-1080.0,0,9,109,1570,0.0,0.0,0.0
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,paper_baseline,5400.0,120.0,0.6,0.81,-720.0,0,6,109,1573,0.0,0.0,0.0
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,paper_baseline,5400.0,120.0,0.6,0.82,-480.0,0,4,109,1575,0.0,0.0,0.0
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,paper_baseline,5400.0,120.0,0.6,0.83,-480.0,0,4,109,1575,0.0,0.0,0.0
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,paper_baseline,5400.0,120.0,0.6,0.84,-480.0,0,4,109,1575,0.0,0.0,0.0
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,paper_baseline,5400.0,120.0,0.6,0.85,-480.0,0,4,109,1575,0.0,0.0,0.0
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,paper_baseline,5400.0,120.0,0.6,0.86,-480.0,0,4,109,1575,0.0,0.0,0.0
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,paper_baseline,5400.0,120.0,0.6,0.87,-480.0,0,4,109,1575,0.0,0.0,0.0
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,paper_baseline,5400.0,120.0,0.6,0.88,-360.0,0,3,109,1576,0.0,0.0,0.0
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,paper_baseline,5400.0,120.0,0.6,0.89,-360.0,0,3,109,1576,0.0,0.0,0.0
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,paper_baseline,5400.0,120.0,0.6,0.9,-360.0,0,3,109,1576,0.0,0.0,0.0
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,paper_baseline,5400.0,120.0,0.6,0.91,-120.0,0,1,109,1578,0.0,0.0,0.0
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,paper_baseline,5400.0,120.0,0.6,0.92,-120.0,0,1,109,1578,0.0,0.0,0.0
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,paper_baseline,5400.0,120.0,0.6,0.93,-120.0,0,1,109,1578,0.0,0.0,0.0
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,paper_baseline,5400.0,120.0,0.6,0.94,-120.0,0,1,109,1578,0.0,0.0,0.0
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,paper_baseline,5400.0,120.0,0.6,0.95,-120.0,0,1,109,1578,0.0,0.0,0.0
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,paper_baseline,5400.0,120.0,0.6,0.96,-120.0,0,1,109,1578,0.0,0.0,0.0
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,paper_baseline,5400.0,120.0,0.6,0.97,-120.0,0,1,109,1578,0.0,0.0,0.0
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,paper_baseline,5400.0,120.0,0.6,0.98,-120.0,0,1,109,1578,0.0,0.0,0.0
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,paper_baseline,5400.0,120.0,0.6,0.99,-120.0,0,1,109,1578,0.0,0.0,0.0
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,conservative_campaign_cost,5400.0,360.0,0.6,0.01,-214200.0,107,1558,2,21,0.981651376146789,0.06426426426426426,0.12063134160090191
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,conservative_campaign_cost,5400.0,360.0,0.6,0.02,-213840.0,107,1557,2,22,0.981651376146789,0.06430288461538461,0.12069937958262832
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,conservative_campaign_cost,5400.0,360.0,0.6,0.03,-210240.0,107,1547,2,32,0.981651376146789,0.06469165659008465,0.12138400453771979
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,conservative_campaign_cost,5400.0,360.0,0.6,0.04,-209160.0,106,1535,3,44,0.9724770642201835,0.06459475929311395,0.12114285714285715
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,conservative_campaign_cost,5400.0,360.0,0.6,0.05,-206640.0,106,1528,3,51,0.9724770642201835,0.06487148102815178,0.12162937464142283
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,conservative_campaign_cost,5400.0,360.0,0.6,0.06,-207000.0,105,1520,4,59,0.963302752293578,0.06461538461538462,0.12110726643598616
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,conservative_campaign_cost,5400.0,360.0,0.6,0.07,-207360.0,104,1512,5,67,0.9541284403669725,0.06435643564356436,0.12057971014492753
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,conservative_campaign_cost,5400.0,360.0,0.6,0.08,-205560.0,104,1507,5,72,0.9541284403669725,0.06455617628801986,0.12093023255813953
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,conservative_campaign_cost,5400.0,360.0,0.6,0.09,-202320.0,104,1498,5,81,0.9541284403669725,0.06491885143570537,0.12156633547632963
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,conservative_campaign_cost,5400.0,360.0,0.6,0.1,-205920.0,102,1490,7,89,0.9357798165137615,0.06407035175879397,0.11992945326278659
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,conservative_campaign_cost,5400.0,360.0,0.6,0.11,-202320.0,102,1480,7,99,0.9357798165137615,0.06447534766118837,0.12063867534003549
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,conservative_campaign_cost,5400.0,360.0,0.6,0.12,-203400.0,101,1474,8,105,0.926605504587156,0.06412698412698413,0.11995249406175772
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,conservative_campaign_cost,5400.0,360.0,0.6,0.13,-200520.0,101,1466,8,113,0.926605504587156,0.06445437141033823,0.12052505966587113
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,conservative_campaign_cost,5400.0,360.0,0.6,0.14,-198360.0,101,1460,8,119,0.926605504587156,0.0647021140294683,0.12095808383233533
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,conservative_campaign_cost,5400.0,360.0,0.6,0.15,-200880.0,99,1449,10,130,0.908256880733945,0.06395348837209303,0.11949305974652988
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,conservative_campaign_cost,5400.0,360.0,0.6,0.16,-196560.0,99,1437,10,142,0.908256880733945,0.064453125,0.12036474164133738
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,conservative_campaign_cost,5400.0,360.0,0.6,0.17,-190080.0,99,1419,10,160,0.908256880733945,0.06521739130434782,0.12169637369391519
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,conservative_campaign_cost,5400.0,360.0,0.6,0.18,-185040.0,97,1387,12,192,0.8899082568807339,0.06536388140161725,0.12178279974890144
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,conservative_campaign_cost,5400.0,360.0,0.6,0.19,-176400.0,97,1363,12,216,0.8899082568807339,0.06643835616438357,0.12364563416188655
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,conservative_campaign_cost,5400.0,360.0,0.6,0.2,-168120.0,96,1331,13,248,0.8807339449541285,0.0672740014015417,0.125
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,conservative_campaign_cost,5400.0,360.0,0.6,0.21,-159480.0,95,1298,14,281,0.8715596330275229,0.0681981335247667,0.12649800266311584
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,conservative_campaign_cost,5400.0,360.0,0.6,0.22,-151560.0,94,1267,15,312,0.8623853211009175,0.06906686260102865,0.12789115646258503
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,conservative_campaign_cost,5400.0,360.0,0.6,0.23,-142560.0,92,1224,17,355,0.8440366972477065,0.06990881458966565,0.12912280701754386
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,conservative_campaign_cost,5400.0,360.0,0.6,0.24,-129240.0,91,1178,18,401,0.8348623853211009,0.07171000788022065,0.1320754716981132
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,conservative_campaign_cost,5400.0,360.0,0.6,0.25,-120240.0,90,1144,19,435,0.8256880733944955,0.07293354943273905,0.1340282948622487
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,conservative_campaign_cost,5400.0,360.0,0.6,0.26,-109440.0,89,1105,20,474,0.8165137614678899,0.0745393634840871,0.13660782808902533
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,conservative_campaign_cost,5400.0,360.0,0.6,0.27,-101520.0,87,1065,22,514,0.7981651376146789,0.07552083333333333,0.1379857256145916
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,conservative_campaign_cost,5400.0,360.0,0.6,0.28,-97920.0,83,1019,26,560,0.7614678899082569,0.07531760435571688,0.1370767960363336
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,conservative_campaign_cost,5400.0,360.0,0.6,0.29,-88200.0,81,974,28,605,0.7431192660550459,0.07677725118483412,0.13917525773195877
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,conservative_campaign_cost,5400.0,360.0,0.6,0.3,-91800.0,75,930,34,649,0.6880733944954128,0.07462686567164178,0.13464991023339318
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,conservative_campaign_cost,5400.0,360.0,0.6,0.31,-79200.0,72,868,37,711,0.6605504587155964,0.07659574468085106,0.13727359389895138
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,conservative_campaign_cost,5400.0,360.0,0.6,0.32,-77760.0,69,837,40,742,0.6330275229357798,0.076158940397351,0.13596059113300493
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,conservative_campaign_cost,5400.0,360.0,0.6,0.33,-72000.0,66,794,43,785,0.6055045871559633,0.07674418604651163,0.13622291021671826
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,conservative_campaign_cost,5400.0,360.0,0.6,0.34,-71280.0,63,765,46,814,0.5779816513761468,0.07608695652173914,0.1344717182497332
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,conservative_campaign_cost,5400.0,360.0,0.6,0.35,-63360.0,61,725,48,854,0.5596330275229358,0.07760814249363868,0.13631284916201117
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,conservative_campaign_cost,5400.0,360.0,0.6,0.36,-61920.0,57,685,52,894,0.5229357798165137,0.07681940700808626,0.13396004700352526
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,conservative_campaign_cost,5400.0,360.0,0.6,0.37,-57240.0,53,636,56,943,0.48623853211009177,0.07692307692307693,0.13283208020050125
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,conservative_campaign_cost,5400.0,360.0,0.6,0.38,-62640.0,48,606,61,973,0.44036697247706424,0.07339449541284404,0.1258191349934469
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,conservative_campaign_cost,5400.0,360.0,0.6,0.39,-64440.0,43,566,66,1013,0.3944954128440367,0.07060755336617405,0.11977715877437325
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,conservative_campaign_cost,5400.0,360.0,0.6,0.4,-51480.0,42,521,67,1058,0.3853211009174312,0.07460035523978685,0.125
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,conservative_campaign_cost,5400.0,360.0,0.6,0.41,-37440.0,40,464,69,1115,0.3669724770642202,0.07936507936507936,0.13050570962479607
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,conservative_campaign_cost,5400.0,360.0,0.6,0.42,-28440.0,39,430,70,1149,0.3577981651376147,0.08315565031982942,0.13494809688581316
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,conservative_campaign_cost,5400.0,360.0,0.6,0.43,-20520.0,38,399,71,1180,0.3486238532110092,0.08695652173913043,0.1391941391941392
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,conservative_campaign_cost,5400.0,360.0,0.6,0.44,-13320.0,37,370,72,1209,0.3394495412844037,0.09090909090909091,0.1434108527131783
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,conservative_campaign_cost,5400.0,360.0,0.6,0.45,-18000.0,32,338,77,1241,0.29357798165137616,0.08648648648648649,0.1336116910229645
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,conservative_campaign_cost,5400.0,360.0,0.6,0.46,-8280.0,32,311,77,1268,0.29357798165137616,0.09329446064139942,0.1415929203539823
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,conservative_campaign_cost,5400.0,360.0,0.6,0.47,-2520.0,31,286,78,1293,0.28440366972477066,0.09779179810725552,0.14553990610328638
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,conservative_campaign_cost,5400.0,360.0,0.6,0.48,9000.0,31,254,78,1325,0.28440366972477066,0.10877192982456141,0.15736040609137056
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,conservative_campaign_cost,5400.0,360.0,0.6,0.49,9720.0,29,234,80,1345,0.26605504587155965,0.11026615969581749,0.15591397849462366
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,conservative_campaign_cost,5400.0,360.0,0.6,0.5,19440.0,29,207,80,1372,0.26605504587155965,0.1228813559322034,0.1681159420289855
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,conservative_campaign_cost,5400.0,360.0,0.6,0.51,20520.0,27,186,82,1393,0.24770642201834864,0.1267605633802817,0.16770186335403728
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,conservative_campaign_cost,5400.0,360.0,0.6,0.52,22680.0,25,162,84,1417,0.22935779816513763,0.13368983957219252,0.16891891891891891
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,conservative_campaign_cost,5400.0,360.0,0.6,0.53,24480.0,24,148,85,1431,0.22018348623853212,0.13953488372093023,0.1708185053380783
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,conservative_campaign_cost,5400.0,360.0,0.6,0.54,15480.0,19,128,90,1451,0.1743119266055046,0.1292517006802721,0.1484375
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,conservative_campaign_cost,5400.0,360.0,0.6,0.55,12960.0,17,117,92,1462,0.1559633027522936,0.12686567164179105,0.13991769547325103
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,conservative_campaign_cost,5400.0,360.0,0.6,0.56,13320.0,16,107,93,1472,0.14678899082568808,0.13008130081300814,0.13793103448275862
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,conservative_campaign_cost,5400.0,360.0,0.6,0.57,9000.0,14,101,95,1478,0.12844036697247707,0.12173913043478261,0.125
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,conservative_campaign_cost,5400.0,360.0,0.6,0.58,7200.0,12,88,97,1491,0.11009174311926606,0.12,0.11483253588516747
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,conservative_campaign_cost,5400.0,360.0,0.6,0.59,4680.0,10,77,99,1502,0.09174311926605505,0.11494252873563218,0.10204081632653061
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,conservative_campaign_cost,5400.0,360.0,0.6,0.6,0.0,8,72,101,1507,0.07339449541284404,0.1,0.08465608465608465
LR_no_zip_f1,without_billing_zip,LogisticRegression_SMOTE,conservative_campaign_cost,5400.0,360.0,0.6,0.61,0.0,7,63,102,1516,0.06422018348623854,0.1,0.0782122905027933
